Time,Acc_1,Acc_2,Acc_3,Gyro_1,Gyro_2,Gyro_3,Acc_global_1,Acc_global_2,Acc_global_3,Pitch,Roll,Yaw,Movement,Swing,SwingFind,StrideLength,Label1,Label2
0.135,0.822078,9.566712,-2.43288,0,-0.1,-0.6,0.066595075150179,0.39573065182939,9.89725508262753,101.942888995264,-4.61984743708159,-5.98176120966144,0,0,1,3.35930466161491e-08,0,0
0.14,0.859356,9.602029,-2.360286,-0.1,0.1,-0.7,0.0904253966111893,0.300940515308059,9.92016439920563,102.020890640821,-4.63138731594104,-5.98688018720608,0,0,1,8.66643649149104e-08,0,0
0.145,0.896634,9.529434,-2.360286,-0.1,0,-0.7,0.129738648750088,0.298845382868755,9.85286121957812,102.09734425037,-4.65213406350147,-5.99237886641631,0,0,1,8.43580764965467e-08,0,0
0.15,0.859356,9.492156,-2.397564,-0.2,0.2,-0.4,0.0960770915247766,0.332973923055711,9.82179866196702,102.178327992196,-4.6649646725985,-5.99764382529781,0,0,1,3.85598855557045e-08,0,0
0.155,0.859356,9.492156,-2.360286,0,0.2,-0.7,0.0898662674804068,0.285272275579054,9.81432687695,102.246581534151,-4.67560659434915,-6.00148909320397,0,0,1,5.97227901549128e-08,0,0
0.16,0.859356,9.456841,-2.397564,0,0,-0.7,0.0935779059405512,0.316450807761234,9.78824548271549,102.32014886871,-4.68574686770758,-6.00675023357304,0,0,1,2.75023874145104e-08,0,0
0.165,0.859356,9.456841,-2.360286,0,0.2,-1.1,0.0879818710845839,0.269978856850243,9.7806265158745,102.381191424757,-4.69360356291375,-6.00959493978432,0,0,1,4.84837913532079e-08,0,0
0.17,0.822078,9.456841,-2.32497,0.1,0,-0.8,0.0469771324976719,0.230941330901775,9.77024046218765,102.431922470173,-4.69451254086452,-6.01284909922603,0,0,1,6.81294304249043e-08,0,0
0.175,0.7848001,9.419562,-2.360286,0,0,-0.7,0.0168060726953972,0.267343311970131,9.73875015492571,102.487836360951,-4.68873949358171,-6.01666984023165,0,0,1,5.36342181699225e-08,0,0
0.18,0.7475221,9.384247,-2.360286,0,0.2,-0.7,-0.0154726146833215,0.26922109989494,9.7016035605646,102.542060860161,-4.67665911561027,-6.01936771705883,0,0,1,6.75356047190854e-08,0,0
0.185,0.7848001,9.384247,-2.43288,0,0.3,-0.8,0.0273060287189282,0.324990754413958,9.72072751591722,102.606601309769,-4.67170984214986,-6.02230000257729,0,0,1,3.94622311311033e-08,0,0
0.19,0.7848001,9.492156,-2.360286,0,-0.1,-1.2,0.0108124264461327,0.224371897447323,9.81006763840914,102.649954323447,-4.66327711710674,-6.02500665733086,0,0,1,5.60593566224824e-08,0,0
0.195,0.7848001,9.384247,-2.287692,-0.2,-0.3,-1.3,0.0162785954150536,0.171010410033205,9.68937707429248,102.681354305881,-4.65627461206718,-6.02767696690402,0,0,1,7.72069955362142e-08,0,0
0.2,0.822078,9.456841,-2.32497,-0.2,0.1,-1.4,0.0486408493061931,0.182518773345736,9.77125684870786,102.714241673822,-4.654867148905,-6.02840771085999,0,0,1,5.39797768241455e-08,0,0
0.205,0.822078,9.384247,-2.32497,-0.2,0.6,-1,0.0550858312557141,0.192137867186736,9.70079574505003,102.748236948316,-4.6568399490112,-6.02723345532077,0,0,1,4.14114251666254e-08,0,0
0.21,0.7848001,9.419562,-2.397564,0,0.6,-1.1,0.0208447771048678,0.25166398311301,9.74826155464507,102.79193090638,-4.6511492786591,-6.02665085016057,0,0,1,1.27621531632788e-08,0,0
0.215,0.7475221,9.384247,-2.32497,0,1,-0.9,-0.0175938876317272,0.187120424083694,9.69500092573003,102.823033894092,-4.64152489599051,-6.02331650597193,0,0,1,4.33254283378961e-08,0,0
0.22,0.7475221,9.456841,-2.360286,0,0.9,-1.4,-0.0204445134174777,0.200322902604144,9.77348626374585,102.855317562511,-4.62884806479872,-6.0200018241058,0,0,1,3.28418145579565e-08,0,0
0.225,0.7848001,9.346969,-2.287692,0.1,0.4,-1.4,0.0220080751967772,0.145272886870715,9.65368773079756,102.878930653428,-4.62352630312964,-6.01836881576251,0,0,1,5.24760341685545e-08,0,0
0.23,0.7102441,9.419562,-2.287692,0.1,0.4,-0.9,-0.0571155711405825,0.133944563539361,9.7182779496022,102.89890925845,-4.60864178679083,-6.01699262313053,0,0,1,7.16417947635148e-08,0,0
0.235,0.7848001,9.346969,-2.360286,-0.2,0.4,-0.9,0.0301641313209738,0.207010906114514,9.6700014113571,102.929551252462,-4.60596422558928,-6.01658871978413,0,0,1,1.95239160748175e-08,0,0
0.24,0.7475221,9.346969,-2.32497,-0.2,0.2,-0.7,-0.00899024545566296,0.172408554930627,9.65920797703015,102.953916557207,-4.59874944772583,-6.0168712414131,0,0,1,1.61208298072374e-08,0,0
0.245,0.7848001,9.384247,-2.360286,-0.1,0,-0.9,0.0272415292396112,0.190138712865981,9.7063926422085,102.981338169034,-4.59540523788641,-6.01810255132247,0,0,1,1.32669524777142e-08,0,0
0.25,0.822078,9.419562,-2.287692,-0.1,0.2,-0.9,0.0539122441969587,0.105643830700591,9.72745742975792,102.996481805208,-4.59729775630347,-6.01737670302866,0,0,1,6.36456104908857e-08,0,0
0.255,0.896634,9.419562,-2.32497,-0.2,0.5,-0.9,0.128573496706823,0.131095651272483,9.74186168495848,103.015312909766,-4.60937784388896,-6.01553081393937,0,0,1,8.86418535259332e-08,0,0
0.26,0.822078,9.492156,-2.360286,0,0.3,-1,0.0498815655734098,0.1538856247445,9.81435778908273,103.036652669083,-4.6093884376384,-6.014665728193,0,0,1,2.28136841909915e-08,0,0
0.265,0.859356,9.456841,-2.287692,0.1,0,-0.9,0.0831536390824824,0.0850647517026415,9.76676602469856,103.049602081432,-4.61488134064815,-6.01465449458137,0,0,1,6.39989536103053e-08,0,0
0.27,0.822078,9.492156,-2.360286,0.1,0.2,-1.2,0.0485686258686268,0.148311682026228,9.81445018846047,103.06993619695,-4.61354757054161,-6.0139276864091,0,0,1,8.1585956184694e-09,0,0
0.275,0.7848001,9.529434,-2.32497,0,-0.2,-0.7,0.00536502256681598,0.107403845698212,9.83971263242368,103.083827920935,-4.60914965739414,-6.01522610399737,0,0,1,3.55392320312707e-08,0,0
0.28,0.7475221,9.492156,-2.360286,0,0.1,-0.9,-0.023597853665502,0.150337155792577,9.80854763464046,103.10243556779,-4.59990006119335,-6.01521833684659,0,0,1,4.74298545701054e-08,0,0
0.285,0.7848001,9.456841,-2.360286,-0.2,-0.1,-1.1,0.0175090502472476,0.150972638812419,9.77730042463289,103.120460476033,-4.59462916046114,-6.01598496885703,0,0,1,1.77094071971091e-08,0,0
0.29,0.7102441,9.529434,-2.397564,-0.1,0,-1,-0.058503874836602,0.175311129904749,9.85031550156631,103.141391727517,-4.57999615950222,-6.01656675550046,0,0,1,7.37573299405426e-08,0,0
0.295,0.7102441,9.529434,-2.287692,0,0,-1.2,-0.0653035447244723,0.0671338792111138,9.82544259655072,103.148983225516,-4.56493223871549,-6.01581177529122,0,0,1,8.08235579945845e-08,0,0
0.3,0.7102441,9.492156,-2.360286,-0.1,0.2,-0.8,-0.0536328861898759,0.142619284385726,9.80577408800331,103.165840211111,-4.55251624971564,-6.0153130269493,0,0,1,5.08503435249981e-08,0,0
0.305,0.7475221,9.456841,-2.360286,0,0,-1.1,-0.0119488284823771,0.1431976025226,9.77450421572343,103.184067471789,-4.5436808287508,-6.01550873351598,0,0,1,1.16005272114737e-08,0,0
