Time,Acc_1,Acc_2,Acc_3,Gyro_1,Gyro_2,Gyro_3,Acc_global_1,Acc_global_2,Acc_global_3,Pitch,Roll,Yaw,Movement,Swing,SwingFind,StrideLength,Label1,Label2
52.425,-1.043784,5.593662,8.460144,24.4,3.5,6.9,0.182925079906614,-0.374083284148207,10.1872064974305,34.4787236940156,7.99253893194976,-38.6001740983322,0,0,1,2.0813183283072e-07,3,0
52.43,-1.11834,5.373918,8.242362,26.4,3.2,6.7,0.0406943055966271,-0.363632653087806,9.89607627458824,34.6119735540656,7.98286829602873,-38.5636900296443,0,0,1,1.4520917503445e-07,3,0
52.435,-1.232136,5.411196,8.134453,28.4,3.3,6.6,-0.0136315153902715,-0.234030064837751,9.8444690559045,34.7561956715428,7.97563239151616,-38.5272098865201,0,0,1,4.37265905877753e-08,3,0
52.44,-1.194858,5.373918,8.169768,31.3,3,6.5,-0.0333172741961816,-0.317425510187971,9.846315071611,34.9135606919025,7.9668102793859,-38.4921862228537,0,0,1,9.16581205149667e-08,3,0
52.445,-1.269414,5.446512,8.207047,34.7,3,6.2,-0.0790439759567291,-0.270468153876511,9.92734226051226,35.087902401187,7.95973558869572,-38.4584001709604,0,0,1,4.43791385092051e-08,3,0
52.45,-1.306692,5.521068,8.134453,37.6,3.5,6,-0.0666069609836242,-0.19071688163237,9.91555102031682,35.2778737485986,7.9557652186354,-38.4238576736857,0,0,1,2.99628783955065e-08,3,0
52.455,-1.15758,5.446512,8.169768,41.1,3.1,6,-0.0257990568310237,-0.371597496839732,9.87982000369324,35.4834143475874,7.94788886414007,-38.3907392626696,0,0,1,1.40437306220576e-07,3,0
52.46,-1.194858,5.446512,8.242362,44.5,2.8,6,-0.0992846499175741,-0.415642888754304,9.94213726985655,35.7046535941992,7.93913984805521,-38.3586823988872,0,0,1,1.25847322787671e-07,3,0
52.465,-1.194858,5.446512,8.134453,47.9,2.9,6.7,-0.0963237385971961,-0.389576215739748,9.85395637929403,35.9436030329404,7.92880357828796,-38.3234504409751,0,0,1,7.51103668014737e-08,3,0
52.47,-1.11834,5.411196,8.169768,50.6,3,6,-0.0943141321094985,-0.508456508163074,9.84933563767785,36.1942962660027,7.91965650271138,-38.2910037181232,0,0,1,1.3316525054828e-07,3,0
52.475,-1.194858,5.411196,8.061858,53.6,3,5.3,-0.152274746050512,-0.4383756115363,9.77174096196115,36.4583880028305,7.91325738546031,-38.2615945357802,0,0,1,9.47583717233264e-08,3,0
52.48,-1.269414,5.521068,7.989264,56.9,3,5.7,-0.158548698731617,-0.326806935259913,9.78723671742511,36.7407533908442,7.90688377247931,-38.2303674166548,0,0,1,5.93076898194956e-08,3,0
52.485,-1.194858,5.48379,8.097175,60.6,2.1,6,-0.185177156421784,-0.490609483438113,9.83813463723633,37.0387707695415,7.89439766200431,-38.2010432503067,0,0,1,1.09947318843846e-07,3,0
52.49,-1.043784,5.521068,7.989264,65.3,1.9,6.3,-0.0518388730507429,-0.54419911472808,9.75198319398398,37.3610203631475,7.87749174211213,-38.1710836465941,0,0,1,1.18051832523297e-07,3,0
52.495,-0.969228,5.558346,8.097175,69,2.2,5.8,-0.0422574868644576,-0.670894011721353,9.8461653288054,37.6999682818347,7.8616201154475,-38.1424931585728,0,0,1,1.81891416310436e-07,3,0
52.5,-0.857394,5.740812,8.169768,72.5,2.3,6.5,0.0836892022056624,-0.721601997751895,9.99547111139233,38.0582014424453,7.84212432140653,-38.1106693350727,0,0,1,2.15026587313982e-07,3,0
52.505,-0.6710041,5.558346,8.169768,74.4,3,6.7,0.0868713133714306,-0.985869056832825,9.8544954974595,38.4226541606552,7.82162276783041,-38.0764338517722,0,0,1,3.48232162054091e-07,3,0
52.51,-0.521892,5.77809,8.134453,76.6,3.2,6,0.291439153431429,-0.982323535283779,9.93871845907951,38.8000993155024,7.80127524059284,-38.0440726137501,0,0,1,3.72174914308776e-07,3,0
52.515,-0.6710041,5.962518,8.097175,80.2,6.5,5.8,0.243907503907103,-0.821098882044156,10.0415345509842,39.1989578616108,7.79710174612568,-38.0017708822127,0,0,1,2.2255776129869e-07,3,0
52.52,-0.7455601,5.962518,7.91667,81,7.9,5.7,0.198626663512674,-0.728933622664128,9.91011341379238,39.6029928160769,7.79970651746851,-37.9552425060321,1,0,1,1.59079329632967e-07,3,0
52.525,-0.7455601,6.07239,7.698888,82.2,10.4,5.2,0.284309751358925,-0.601320927233545,9.81123018377967,40.0163335672277,7.81325938128003,-37.9021533137488,1,0,1,8.26607602178712e-07,3,0
52.53,-1.194858,6.478524,7.443828,84.9,13,4.6,0.190545146115668,-0.0208573866956425,9.9384501643383,40.4506669217877,7.8453777489194,-37.8418265746242,1,0,1,2.1708269794674e-06,3,0
52.535,-1.269414,6.36669,7.516422,85.4,14,4.4,0.00868604538349649,-0.141306184539647,9.93089674986119,40.8845298823057,7.88261816117424,-37.7791697158665,1,0,1,4.42821545498833e-06,3,0
52.54,-1.194858,6.21954,7.516422,86.5,13.5,4.4,-0.0522990503585118,-0.328500891143275,9.82325379432384,41.3206537159942,7.91639708848316,-37.7182973555964,1,0,1,7.81698275660023e-06,3,0
52.545,-1.043784,6.625674,7.335918,88.8,13.7,4,0.296906860341686,-0.160727839171404,9.93432165644204,41.7739600485752,7.948991360634,-37.6571911406049,1,0,1,1.2426211835364e-05,3,0
52.55,-1.232136,6.735546,7.335918,89.6,15.8,4.6,0.164382498130971,-0.0554097423012547,10.0335108560312,42.2326697714979,7.98966973148497,-37.5864259532765,1,0,1,1.86421174001293e-05,3,0
52.555,-1.15758,6.551118,7.226046,88.7,16.5,4,0.12124733543262,-0.198104148497845,9.81931429023628,42.6847061644865,8.03347324046659,-37.5154763641731,1,0,1,2.6590708287812e-05,3,0
52.56,-1.269414,6.551118,6.970986,88.8,17.4,4.2,0.0782001456103624,-0.0426305124382464,9.64962549232621,43.1395012710825,8.08142295703783,-37.4400835124511,1,0,1,3.61451804906555e-05,3,0
52.565,-1.567638,7.067124,7.008264,90.2,18.1,5.4,0.0570303014148649,0.31325953120208,10.0705566298466,43.6067415974604,8.13098960287602,-37.3568340138877,1,0,1,4.7611732185575e-05,3,0
52.57,-1.53036,6.992568,7.043581,90.3,17.7,4.5,-0.00603025744816438,0.161415191345444,10.0411130378949,44.0713797037709,8.1808907447557,-37.2782273066859,1,0,1,6.14616988472292e-05,3,0
52.575,-1.455804,7.029846,7.008264,89.5,18.9,4.4,0.0428205447649799,0.0883935574377142,10.0321591566211,44.5322368158219,8.23346823601289,-37.1954108548071,1,0,1,7.77011739678608e-05,3,0
52.58,-1.455804,6.845418,7.080858,88.9,20,4,-0.115483729914061,-0.118442272235746,9.95441097371295,44.9863317687893,8.29072551283499,-37.1102960775214,1,0,1,9.59791368520047e-05,3,0
52.585,-1.53036,7.251552,6.863076,88.2,20.5,4.2,0.0672689140342846,0.196602512949239,10.0987941193583,45.4432628231767,8.34904328658463,-37.0213693113688,1,0,1,0.000116172870172253,3,0
52.59,-1.53036,7.029846,6.863076,86.9,20.5,5,-0.0832960948711362,0.0191005647630091,9.94259752902112,45.8905703340698,8.40403387571617,-36.9296844275223,1,0,1,0.000138486162797587,3,0
52.595,-1.53036,7.067124,6.825799,86.5,20.2,5.5,-0.0902899510074647,-0.00533935511602657,9.94331909200399,46.3357417659841,8.45533039069409,-36.8369637096367,1,0,1,0.000162858814495205,3,0
52.6,-1.381248,7.214274,6.790483,86.8,21.5,5.6,0.0745661058593835,-0.0666286361397592,10.002712396074,46.7841128373763,8.50733885539377,-36.7386008027114,1,0,1,0.00018909542964309,3,0
52.605,-1.493082,7.286868,6.645294,87,22.1,5.8,0.0345548447433666,0.0603776541582706,9.97410807822752,47.2353187976521,8.56160604263214,-36.6367083008722,1,0,1,0.000217238847265877,3,0
52.61,-1.493082,7.139719,6.608016,86.1,22.1,6.7,-0.0627488156149012,-0.0518559108065855,9.84195764391386,47.6802463096319,8.61195003608691,-36.5316563300279,1,0,1,0.000247341924405346,3,0
52.615,-1.493082,7.324146,6.68061,86.2,21.4,7.1,-0.0379168472641017,-0.0783699932822963,10.0247383465598,48.1255493978609,8.65708576998557,-36.4274849893614,1,0,1,0.000279278657442584,3,0
52.62,-1.381248,7.067124,7.080858,86.7,21.7,7.2,-0.257502384392823,-0.594816307925225,10.0782202678302,48.5650480711554,8.7000186934691,-36.3227879392705,1,0,1,0.000312511368283558,3,0
52.625,-1.043784,7.765596,6.500106,85.7,22.1,6.3,0.51957179541862,-0.148934781773169,10.1662779750158,49.0122602627948,8.74169194627804,-36.2172711971695,1,0,1,0.000346645068096085,3,0
52.63,-1.043784,7.324146,6.608016,87,24.3,6.1,0.230191767495835,-0.49134220988855,9.90474985586143,49.460551381779,8.79076580643538,-36.1046135437222,1,0,1,0.000381840045229463,3,0
52.635,-1.081062,7.43598,6.608016,86.4,25.2,5.7,0.216377395311641,-0.485916657602474,9.99226875585133,49.9063068253018,8.8436853275544,-35.9893462093067,1,0,1,0.000417930386953112,3,0
52.64,-1.081062,7.214274,6.753204,86.3,25.9,4.6,0.0223363431943607,-0.751299667920058,9.91237905637652,50.3465767537287,8.90216259330428,-35.8752282237223,1,0,1,0.000454396863698306,3,0
52.645,-0.969228,7.912746,6.172452,85.9,25.7,3.7,0.618768755497104,-0.176578365249447,10.0616132492235,50.7968029259463,8.96052730208749,-35.7623511652122,1,0,1,0.000491297112114153,3,0
52.65,-1.11834,7.58313,6.427512,87.7,28.5,3.7,0.21455962041139,-0.481592438906139,9.98946887250375,51.250665033067,9.02898614691172,-35.6390382259369,1,0,1,0.000529134640367781,3,0
52.655,-1.11834,7.765596,6.245046,87.9,29.6,3,0.332326261613529,-0.347157011002731,10.0162271538981,51.708790519375,9.10239626605242,-35.5125316946798,1,0,1,0.000567972705168257,3,0
52.66,-1.269414,7.73028,6.354918,89.6,31.7,3.1,0.118359859605165,-0.426137409145804,10.0775999831644,52.1742409109321,9.18282011998024,-35.3771109705892,1,0,1,0.000607680151310977,3,0
52.665,-1.15758,7.840152,5.882076,88.4,32.2,1.9,0.403503422872944,-0.18417690411259,9.85951605125735,52.6391711406977,9.26692389158912,-35.2417946426706,1,0,1,0.000648418935265094,3,0
52.67,-1.34397,7.87743,6.027264,89.8,33.5,2.3,0.181238140715106,-0.239630794616181,10.0048888004874,53.1098231628938,9.3545863281842,-35.099651631471,1,0,1,0.000690469610300035,3,0
52.675,-1.306692,7.912746,6.099858,90.4,32.6,1.9,0.165258124152225,-0.37283781140822,10.0678171706847,53.5810128112139,9.43872260563984,-34.9619117432824,1,0,1,0.00073381046185972,3,0
52.68,-1.006506,8.503308,5.664294,91.8,33.3,2.1,0.801418406999076,-0.0661349143143721,10.2350809718032,54.0690944561789,9.51901207255883,-34.8184430633787,1,0,1,0.000778489855746786,3,0
52.685,-1.604916,7.286868,6.064542,91.9,34.7,2.8,-0.409111328514062,-0.583785476127383,9.58877952218051,54.5431528878359,9.60892182836907,-34.6690210394845,1,0,1,0.000824494489790858,3,0
52.69,-0.969228,8.650458,5.519106,92.1,36.1,0,0.882697740688786,-0.0797135720929729,10.2686341842521,55.0346047628511,9.70275737751931,-34.5184447804421,1,0,1,0.000871591523399799,3,0
